tableName,database,host_port,timeCols,primaryKeys,dbVersion,targetTable
t_eva_goods,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,eva_time,id,5.7,t_eva_goods
t_goods,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,goods_added_time|goods_unadded_time|create_time|mod_time,goods_id,5.7,t_goods
t_goods_brand,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,5.7,t_goods_brand
t_goods_category,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,5.7,t_goods_category
t_goods_item,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,goods_item_added_time|goods_item_unadded_time|create_time|mod_time,goods_item_id,5.7,t_goods_item
t_order,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time|audit_timestamp|cancle_time|refund_apply_time|refund_audit_time|finish_time|finish_datestamp|transaction_time|refund_finish_time|wx_refund_time|canteen_refund_time,id,5.7,t_order
t_order_details,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,5.7,t_order_details
t_store_info,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,expiry_time|create_time|mod_time|check_time|announcement_begin_time|announcement_end_time,store_id,5.7,t_store_info
t_ticket,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,5.7,t_ticket
t_ticket_active,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,get_start_time|get_start_timestamp|get_end_time|get_end_timestamp|lhq_start_time|lhq_start_timestamp|lhq_end_time|lhq_end_timestamp|create_time|mod_time,id|store_id,5.7,t_ticket_active
t_user,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,5.7,t_user
t_user_integral_history,yz_jhst,rm-uf6tm8kn87yhap41dpo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_integral_history
t_after_sales_order,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,audit_time|create_order_time|create_time|refund_finish_time|finish_time,id,5.7,t_after_sales_order
t_after_sales_order_detail,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,points_refund_time|card_refund_time|external_refund_time,id,5.7,t_after_sales_order_detail
t_eva_goods,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,eva_time,id,5.7,t_eva_goods
t_goods,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_added_time|goods_unadded_time|create_time|mod_time,goods_id,5.7,t_goods
t_goods_brand,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,5.7,t_goods_brand
t_goods_category,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,5.7,t_goods_category
t_goods_item,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_item_added_time|goods_item_unadded_time|create_time|mod_time,goods_item_id,5.7,t_goods_item
t_order,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time|audit_timestamp|cancle_time|refund_apply_time|refund_audit_time|finish_time|finish_datestamp|transaction_time|refund_finish_time|tmall_delivery_time|points_pay_time|card_pay_time|external_pay_time,id,5.7,t_order
t_order_details,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,5.7,t_order_details
t_store_info,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,expiry_time|create_time|mod_time|check_time|announcement_begin_time|announcement_end_time,store_id,5.7,t_store_info
t_ticket,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,5.7,t_ticket
t_ticket_active,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_start_time|get_start_timestamp|get_end_time|get_end_timestamp|lhq_start_time|lhq_start_timestamp|lhq_end_time|lhq_end_timestamp|create_time|mod_time,id|store_id,5.7,t_ticket_active
t_user,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,5.7,t_user
t_user_integral_history,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_integral_history
t_user_points_balance,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_balance
t_user_points_history,chenjiagangtwo,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_history
t_after_sales_order,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,audit_time|create_order_time|create_time|refund_finish_time|finish_time,id,5.7,t_after_sales_order
t_after_sales_order_detail,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,points_refund_time|card_refund_time|external_refund_time,id,5.7,t_after_sales_order_detail
t_eva_goods,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,eva_time,id,5.7,t_eva_goods
t_goods,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_added_time|goods_unadded_time|create_time|mod_time,goods_id,5.7,t_goods
t_goods_brand,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,5.7,t_goods_brand
t_goods_category,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,5.7,t_goods_category
t_goods_item,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_item_added_time|goods_item_unadded_time|create_time|mod_time,goods_item_id,5.7,t_goods_item
t_order,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time|audit_timestamp|cancle_time|refund_apply_time|refund_audit_time|finish_time|finish_datestamp|transaction_time|refund_finish_time|tmall_delivery_time|points_pay_time|card_pay_time|external_pay_time,id,5.7,t_order
t_order_details,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,5.7,t_order_details
t_store_info,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,expiry_time|create_time|mod_time|check_time|announcement_begin_time|announcement_end_time,store_id,5.7,t_store_info
t_ticket,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,5.7,t_ticket
t_ticket_active,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_start_time|get_start_timestamp|get_end_time|get_end_timestamp|lhq_start_time|lhq_start_timestamp|lhq_end_time|lhq_end_timestamp|create_time|mod_time,id|store_id,5.7,t_ticket_active
t_user,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,5.7,t_user
t_user_integral_history,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_integral_history
t_user_points_balance,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_balance
t_user_points_history,renbao_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_history
t_after_sales_order,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,audit_time|create_order_time|create_time|refund_finish_time|finish_time,id,5.7,t_after_sales_order
t_after_sales_order_detail,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,points_refund_time|card_refund_time|external_refund_time,id,5.7,t_after_sales_order_detail
t_eva_goods,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,eva_time,id,5.7,t_eva_goods
t_goods,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_added_time|goods_unadded_time|create_time|mod_time,goods_id,5.7,t_goods
t_goods_brand,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,5.7,t_goods_brand
t_goods_category,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,5.7,t_goods_category
t_goods_item,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,goods_item_added_time|goods_item_unadded_time|create_time|mod_time,goods_item_id,5.7,t_goods_item
t_order,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time|audit_timestamp|cancle_time|refund_apply_time|refund_audit_time|finish_time|finish_datestamp|transaction_time|refund_finish_time|tmall_delivery_time|points_pay_time|card_pay_time|external_pay_time,id,5.7,t_order
t_order_details,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,5.7,t_order_details
t_store_info,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,expiry_time|create_time|mod_time|check_time|announcement_begin_time|announcement_end_time,store_id,5.7,t_store_info
t_ticket,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,5.7,t_ticket
t_ticket_active,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,get_start_time|get_start_timestamp|get_end_time|get_end_timestamp|lhq_start_time|lhq_start_timestamp|lhq_end_time|lhq_end_timestamp|create_time|mod_time,id|store_id,5.7,t_ticket_active
t_user,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,5.7,t_user
t_user_integral_history,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_integral_history
t_user_points_balance,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_balance
t_user_points_history,zsdianxin_db,rm-uf6ye8nbjem0wz383fo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.7,t_user_points_history
pay_center_refund_0,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,update_time|complete_time|create_time,id,5.7,pay_center_refund_0
pay_center_refund_1,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|complete_time,id,5.7,pay_center_refund_1
pay_center_refund_detail_0,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|refund_time|retry_times,id,5.7,pay_center_refund_detail_0
pay_center_refund_detail_1,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|refund_time|retry_times,id,5.7,pay_center_refund_detail_1
pay_center_trade_0,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,complete_time|cancel_time|update_time|create_time,id,5.7,pay_center_trade_0
pay_center_trade_1,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|complete_time|cancel_time,id,5.7,pay_center_trade_1
pay_center_trade_detail_0,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|pay_time|card_create_time,id,5.7,pay_center_trade_detail_0
pay_center_trade_detail_1,pay_center,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|pay_time|card_create_time,id,5.7,pay_center_trade_detail_1
pay_center_refund_0,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|complete_time|update_time,id,5.7,pay_center_refund_0
pay_center_refund_1,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|complete_time,id,5.7,pay_center_refund_1
pay_center_refund_detail_0,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|refund_time|retry_times,id,5.7,pay_center_refund_detail_0
pay_center_refund_detail_1,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|refund_time|retry_times,id,5.7,pay_center_refund_detail_1
pay_center_trade_0,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,complete_time|cancel_time|update_time|create_time,id,5.7,pay_center_trade_0
pay_center_trade_1,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|complete_time|cancel_time,id,5.7,pay_center_trade_1
pay_center_trade_detail_0,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|pay_time|card_create_time,id,5.7,pay_center_trade_detail_0
pay_center_trade_detail_1,pay_center_1,rr-bp152g81g7z3055na3o.mysql.rds.aliyuncs.com:3306,create_time|update_time|pay_time|card_create_time,id,5.7,pay_center_trade_detail_1
t_after_sales_order,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,audit_time|create_order_time|create_time|refund_finish_time|finish_time,id,5.6,t_after_sales_order
t_after_sales_order_detail,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,points_refund_time|external_refund_time,id,5.6,t_after_sales_order_detail
t_eva_goods,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,eva_time,id,5.6,t_eva_goods
t_goods,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,goods_added_time|goods_unadded_time|create_time|mod_time,goods_id,5.6,t_goods
t_goods_brand,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,5.6,t_goods_brand
t_goods_category,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,5.6,t_goods_category
t_goods_item,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,goods_item_added_time|goods_item_unadded_time|create_time|mod_time,goods_item_id,5.6,t_goods_item
t_order,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time|audit_timestamp|cancle_time|refund_apply_time|refund_audit_time|finish_time|finish_datestamp|transaction_time|refund_finish_time|tmall_delivery_time|points_pay_time|external_pay_time,id,5.6,t_order
t_order_details,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,5.6,t_order_details
t_points_account,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.6,t_points_account
t_store_info,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,expiry_time|create_time|mod_time|check_time|announcement_begin_time|announcement_end_time,store_id,5.6,t_store_info
t_ticket,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,5.6,t_ticket
t_ticket_active,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,get_start_time|get_start_timestamp|get_end_time|get_end_timestamp|lhq_start_time|lhq_start_timestamp|lhq_end_time|lhq_end_timestamp|create_time|mod_time,id|store_id,5.6,t_ticket_active
t_user,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,5.6,t_user
t_user_points_balance,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.6,t_user_points_balance
t_user_points_history,rxqqg_pro,rr-bp183fqkv1gr740f1io.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,5.6,t_user_points_history
t_after_sales_order,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,audit_time|create_time|refund_finish_time|create_order_time,id,8,t_after_sales_order
t_after_sales_order_detail,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,points_refund_time|card_refund_time|external_refund_time,id,8,t_after_sales_order_detail
t_eva_goods,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,eva_time,id,8,t_eva_goods
t_goods,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,goods_unadded_time|mod_time|create_time|goods_added_time,goods_id,8,t_goods
t_goods_brand,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,brand_id,8,t_goods_brand
t_goods_category,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,cat_id,8,t_goods_category
t_goods_item,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,goods_item_added_time|mod_time|create_time|goods_item_unadded_time,goods_item_id,8,t_goods_item
t_order,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,extend_delivery_time|is_extend_delivery_time|external_pay_time|card_pay_time|points_pay_time|tmall_delivery_time|refund_finish_time|transaction_time|finish_datestamp|finish_time|refund_audit_time|refund_apply_time|audit_timestamp|cancle_time|create_time|create_datestamp|payment_time|payment_datestamp|receipt_time|receipt_datestamp|delivery_time|delivery_datestamp|deliverytime|audit_time,id,8,t_order
t_order_details,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,receiving_time|receiving_timetamp|price_time|delivery_time,id,8,t_order_details
t_points_account,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,8,t_points_account
t_store_info,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,announcement_end_time|announcement_begin_time|check_time|create_time|expiry_time|mod_time,store_id,8,t_store_info
t_ticket,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,get_time|create_time|mod_time,id,8,t_ticket
t_ticket_active,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,lhq_end_timestamp|mod_time|create_time|lhq_end_time|lhq_start_timestamp|lhq_start_time|get_end_timestamp|get_end_time|get_start_timestamp|get_start_time,id|store_id,8,t_ticket_active
t_user,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,login_time|login_lock_time|create_time|mod_time,user_id,8,t_user
t_user_points_balance,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,8,t_user_points_balance
t_user_points_history,new_rxdgg_db,rr-bp1q7ofl78wg27tyybo.mysql.rds.aliyuncs.com:3306,create_time|mod_time,id,8,t_user_points_history
elestar_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,elestar_order
kuaiche_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kuaiche_order
vipshop_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,vipshop_order
lecake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,lecake_order
yiguo_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yiguo_order
cateye_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cateye_order
laofoye_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,laofoye_order
wumart_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wumart_order
wem_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wem_order
cdd_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cdd_order
bgy_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bgy_order
spw_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,spw_order
mbt_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,mbt_order
kfc_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kfc_order
bsk_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bsk_order
xbk_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xbk_order
dkn_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dkn_order
jlf_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,jlf_order
costa_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,costa_order
apple_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,apple_order
amazon_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,amazon_order
yz_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yz_order
sk_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sk_order
manji_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,manji_order
cafe85_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cafe85_order
kaola_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,kaola_order
laiyifen_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,laiyifen_order
msjungle_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,msjungle_order
dddj_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dddj_order
vanguard_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,vanguard_order
blisscake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,blisscake_order
sfbest_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,sfbest_order
dq_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,dq_order
bianlifeng_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,bianlifeng_order
yunchu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yunchu_order
metro_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,metro_order
freshhema_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,freshhema_order
cityshop_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,cityshop_order
fruitday_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,fruitday_order
miaostreet_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,miaostreet_order
naixuecha_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,naixuecha_order
haagendazs_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,haagendazs_order
xianfengsg_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xianfengsg_order
missfresh_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,missfresh_order
yongle_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yongle_order
wdmcake_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,wdmcake_order
xiabu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,xiabu_order
ximalaya_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,ximalaya_order
yonghe_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,yonghe_order
huali_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,huali_order
moliniu_order,jsrx,sh-cdbrg-dg52cnim.sql.tencentcdb.com:61565,create_time|update_time|delete_time,,5.6,moliniu_order
